7.359999999999999876e-01,0.000000000000000000e+00
7.349999999999999867e-01,4.900000000000000189e-02
7.329999999999999849e-01,6.700000000000000400e-02
7.329999999999999849e-01,1.330000000000000071e-01
7.319999999999999840e-01,4.900000000000000189e-02
7.339999999999999858e-01,1.330000000000000071e-01
7.339999999999999858e-01,4.800000000000000100e-02
7.349999999999999867e-01,0.000000000000000000e+00
7.329999999999999849e-01,0.000000000000000000e+00
7.319999999999999840e-01,0.000000000000000000e+00
7.309999999999999831e-01,0.000000000000000000e+00
7.309999999999999831e-01,1.330000000000000071e-01
7.369999999999999885e-01,1.479999999999999927e-01
7.369999999999999885e-01,1.829999999999999960e-01
7.379999999999999893e-01,1.330000000000000071e-01
7.389999999999999902e-01,4.900000000000000189e-02
7.409999999999999920e-01,1.819999999999999951e-01
7.389999999999999902e-01,1.330000000000000071e-01
7.399999999999999911e-01,0.000000000000000000e+00
7.419999999999999929e-01,8.400000000000000522e-02
7.419999999999999929e-01,8.400000000000000522e-02
7.429999999999999938e-01,0.000000000000000000e+00
7.409999999999999920e-01,1.330000000000000071e-01
7.409999999999999920e-01,1.330000000000000071e-01
7.399999999999999911e-01,0.000000000000000000e+00
7.409999999999999920e-01,0.000000000000000000e+00
7.449999999999999956e-01,1.330000000000000071e-01
7.469999999999999973e-01,1.809999999999999942e-01
7.469999999999999973e-01,0.000000000000000000e+00
7.459999999999999964e-01,1.320000000000000062e-01
7.469999999999999973e-01,0.000000000000000000e+00
7.449999999999999956e-01,0.000000000000000000e+00
7.409999999999999920e-01,2.660000000000000142e-01
7.339999999999999858e-01,1.499999999999999944e-01
7.249999999999999778e-01,2.610000000000000098e-01
7.169999999999999707e-01,1.920000000000000040e-01
7.099999999999999645e-01,1.260000000000000009e-01
7.079999999999999627e-01,1.299999999999999940e-02
7.069999999999999618e-01,0.000000000000000000e+00
7.059999999999999609e-01,0.000000000000000000e+00
7.059999999999999609e-01,4.900000000000000189e-02
7.069999999999999618e-01,4.900000000000000189e-02
7.059999999999999609e-01,1.739999999999999880e-01
7.059999999999999609e-01,6.199999999999999956e-02
7.059999999999999609e-01,0.000000000000000000e+00
7.059999999999999609e-01,1.350000000000000089e-01
7.049999999999999600e-01,0.000000000000000000e+00
7.049999999999999600e-01,5.000000000000000278e-02
7.129999999999999671e-01,5.080000000000000071e-01
7.119999999999999662e-01,6.199999999999999956e-02
7.049999999999999600e-01,3.039999999999999925e-01
6.969999999999999529e-01,1.069999999999999979e-01
6.899999999999999467e-01,2.280000000000000082e-01
6.909999999999999476e-01,3.390000000000000235e-01
6.999999999999999556e-01,1.739999999999999880e-01
7.049999999999999600e-01,5.899999999999999689e-02
7.099999999999999645e-01,1.189999999999999947e-01
7.199999999999999734e-01,1.900000000000000022e-01
7.279999999999999805e-01,1.869999999999999996e-01
7.379999999999999893e-01,1.910000000000000031e-01
7.469999999999999973e-01,2.590000000000000080e-01
7.550000000000000044e-01,1.980000000000000093e-01
7.600000000000000089e-01,1.199999999999999956e-01
7.640000000000000124e-01,1.330000000000000071e-01
7.680000000000000160e-01,1.330000000000000071e-01
7.690000000000000169e-01,0.000000000000000000e+00
7.700000000000000178e-01,0.000000000000000000e+00
7.720000000000000195e-01,0.000000000000000000e+00
7.760000000000000231e-01,7.900000000000000078e-02
7.760000000000000231e-01,1.320000000000000062e-01
7.740000000000000213e-01,1.320000000000000062e-01
7.720000000000000195e-01,0.000000000000000000e+00
7.710000000000000187e-01,1.330000000000000071e-01
7.700000000000000178e-01,5.299999999999999850e-02
7.670000000000000151e-01,1.330000000000000071e-01
7.670000000000000151e-01,5.299999999999999850e-02
7.650000000000000133e-01,1.069999999999999979e-01
7.620000000000000107e-01,1.330000000000000071e-01
7.620000000000000107e-01,0.000000000000000000e+00
7.620000000000000107e-01,5.399999999999999939e-02
7.630000000000000115e-01,0.000000000000000000e+00
7.630000000000000115e-01,0.000000000000000000e+00
7.630000000000000115e-01,0.000000000000000000e+00
7.630000000000000115e-01,0.000000000000000000e+00
7.570000000000000062e-01,3.220000000000000084e-01
7.560000000000000053e-01,0.000000000000000000e+00
7.560000000000000053e-01,0.000000000000000000e+00
7.560000000000000053e-01,0.000000000000000000e+00
7.560000000000000053e-01,0.000000000000000000e+00
7.560000000000000053e-01,0.000000000000000000e+00
7.560000000000000053e-01,0.000000000000000000e+00
7.570000000000000062e-01,6.600000000000000311e-02
7.620000000000000107e-01,0.000000000000000000e+00
7.570000000000000062e-01,4.719999999999999751e-01
7.530000000000000027e-01,6.600000000000000311e-02
7.510000000000000009e-01,2.780000000000000249e-01
7.459999999999999964e-01,3.799999999999999906e-02
7.409999999999999920e-01,1.019999999999999934e-01
7.399999999999999911e-01,1.499999999999999944e-02
7.399999999999999911e-01,0.000000000000000000e+00
7.510000000000000009e-01,3.990000000000000213e-01
7.630000000000000115e-01,1.449999999999999900e-01
7.750000000000000222e-01,1.799999999999999933e-01
7.560000000000000053e-01,9.220000000000000417e-01
7.299999999999999822e-01,4.269999999999999907e-01
7.139999999999999680e-01,3.039999999999999925e-01
7.069999999999999618e-01,1.250000000000000000e-01
7.029999999999999583e-01,6.199999999999999956e-02
7.009999999999999565e-01,7.399999999999999634e-02
6.989999999999999547e-01,6.099999999999999867e-02
7.009999999999999565e-01,6.099999999999999867e-02
7.029999999999999583e-01,1.229999999999999982e-01
7.039999999999999591e-01,0.000000000000000000e+00
7.019999999999999574e-01,6.199999999999999956e-02
6.929999999999999494e-01,3.029999999999999916e-01
6.730000000000000426e-01,5.210000000000000187e-01
6.550000000000000266e-01,2.740000000000000213e-01
6.480000000000000204e-01,1.610000000000000042e-01
6.400000000000000133e-01,2.590000000000000080e-01
6.270000000000000018e-01,3.519999999999999796e-01
6.199999999999999956e-01,3.439999999999999725e-01
6.119999999999999885e-01,2.369999999999999885e-01
6.059999999999999831e-01,9.199999999999999845e-02
6.029999999999999805e-01,9.099999999999999756e-02
6.119999999999999885e-01,5.050000000000000044e-01
6.129999999999999893e-01,6.000000000000000125e-03
6.129999999999999893e-01,4.499999999999999833e-02
6.069999999999999840e-01,3.799999999999999906e-02
6.039999999999999813e-01,1.459999999999999909e-01
6.039999999999999813e-01,4.399999999999999745e-02
6.069999999999999840e-01,1.539999999999999980e-01
6.109999999999999876e-01,1.049999999999999961e-01
6.199999999999999956e-01,4.289999999999999925e-01
6.149999999999999911e-01,1.000000000000000021e-02
6.149999999999999911e-01,4.299999999999999656e-02
6.199999999999999956e-01,1.509999999999999953e-01
6.179999999999999938e-01,0.000000000000000000e+00
6.179999999999999938e-01,6.400000000000000133e-02
6.209999999999999964e-01,9.800000000000000377e-02
6.219999999999999973e-01,9.800000000000000377e-02
6.229999999999999982e-01,5.399999999999999939e-02
6.199999999999999956e-01,2.810000000000000275e-01
6.280000000000000027e-01,2.200000000000000011e-01
6.290000000000000036e-01,0.000000000000000000e+00
6.290000000000000036e-01,0.000000000000000000e+00
6.300000000000000044e-01,5.500000000000000028e-02
6.410000000000000142e-01,1.270000000000000018e-01
6.380000000000000115e-01,1.140000000000000041e-01
6.370000000000000107e-01,5.700000000000000205e-02
6.380000000000000115e-01,5.700000000000000205e-02
6.390000000000000124e-01,4.399999999999999745e-02
6.370000000000000107e-01,5.700000000000000205e-02
6.370000000000000107e-01,0.000000000000000000e+00
6.360000000000000098e-01,4.299999999999999656e-02
6.360000000000000098e-01,4.299999999999999656e-02
6.350000000000000089e-01,0.000000000000000000e+00
6.340000000000000080e-01,4.299999999999999656e-02
6.320000000000000062e-01,1.559999999999999998e-01
6.310000000000000053e-01,5.600000000000000117e-02
6.290000000000000036e-01,1.299999999999999940e-02
6.280000000000000027e-01,5.600000000000000117e-02
6.270000000000000018e-01,0.000000000000000000e+00
6.280000000000000027e-01,4.299999999999999656e-02
6.400000000000000133e-01,1.580000000000000016e-01
6.410000000000000142e-01,1.499999999999999944e-02
6.420000000000000151e-01,5.800000000000000294e-02
6.390000000000000124e-01,3.890000000000000124e-01
6.400000000000000133e-01,1.729999999999999871e-01
6.420000000000000151e-01,1.499999999999999944e-02
